OID_,Value,Count,bps,evt,evh_reclass,evc_reclass,BPS_MODEL,EVT_LF,EVT_PHYS,EVT_SBCLS,Leaf_Form,HT_Class,Lifeform,CanCover,SClass,LandType,LABEL
2640,2640,25.000000000000000,1878,7377,42,9,13500_61,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,80-89,1,High Elevation Spruce-Fir,A
2641,2641,3.000000000000000,1888,9224,42,5,14720_61_62_63,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,40-49,1,RB Small Stream Riparian (ELTP),A
2642,2642,21.000000000000000,1873,7377,42,6,13170_57_61,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,50-59,3,Dry Oak,C
2643,2643,2.000000000000000,1870,7511,42,6,13030_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,50-59,3,Dry Mesic Mixed Oak Hardwood,C
2644,2644,23.000000000000000,1885,7556,43,6,13770_60_61_63_64_65_66,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,10-25,Tree,50-59,3,Dry Oak,C
2645,2645,2.000000000000000,1889,7370,43,5,14790_60_61_63_64_65_66,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,40-49,3,RB Large River (ELTP),C
2646,2646,1.000000000000000,1876,9817,21,6,13210_61_63,Herb,Exotic Herbaceous,Perennial graminoid grassland,NA,0-0.5,Herb,50-59,7,RB Mixed Hardwood-Toeslope (ELTP),UE
2647,2647,1.000000000000000,1875,7321,42,4,13200_48_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,30-39,3,Dry Mesic Mixed Oak Hardwood,C
2648,2648,1.000000000000000,1878,9318,21,5,13500_61,Herb,Riparian,Perennial graminoid grassland,NA,0-0.5,Herb,40-49,7,High Elevation Spruce-Fir,UE
2649,2649,3.000000000000000,1870,9817,21,6,13030_61_63_64_65_66,Herb,Exotic Herbaceous,Perennial graminoid grassland,NA,0-0.5,Herb,50-59,7,Dry Mesic Mixed Oak Hardwood,UE
2650,2650,14.000000000000000,1888,7370,42,7,14720_61_62_63,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,60-69,1,RB Small Stream Riparian (ELTP),A
2651,2651,1.000000000000000,1873,7377,41,5,13170_57_61,Tree,Conifer,Evergreen open tree canopy,con,0-5,Tree,40-49,1,Dry Oak,A
2652,2652,3.000000000000000,1878,9317,32,3,13500_61,Shrub,Exotic Tree-Shrub,Deciduous shrubland,NA,0.5-1.0,Shrub,20-29,7,High Elevation Spruce-Fir,UE
2653,2653,3.000000000000000,1883,7377,41,8,13700_53_61_62,Tree,Conifer,Evergreen open tree canopy,con,0-5,Tree,70-79,1,RB Mixed Hardwood-Toeslope (ELTP),A
2654,2654,4.000000000000000,1873,7350,42,5,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,40-49,3,Dry Oak,C
2655,2655,1.000000000000000,1873,7377,41,3,13170_57_61,Tree,Conifer,Evergreen open tree canopy,con,0-5,Tree,20-29,1,Dry Oak,A
2656,2656,1.000000000000000,1873,7377,42,3,13170_57_61,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,20-29,3,Dry Oak,C
2657,2657,11.000000000000000,1878,7556,42,9,13500_61,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,5-10,Tree,80-89,1,High Elevation Spruce-Fir,A
2658,2658,127.000000000000000,1873,9317,33,4,13170_57_61,Shrub,Exotic Tree-Shrub,Deciduous shrubland,NA,1.0-3.0,Shrub,30-39,7,Dry Oak,UE
2659,2659,4.000000000000000,1874,7556,42,7,13180_57_59_61,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,5-10,Tree,60-69,3,RB Mixed Hardwood-Toeslope (ELTP),C
2660,2660,4.000000000000000,1888,7321,42,8,14720_61_62_63,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,70-79,1,RB Small Stream Riparian (ELTP),A
2661,2661,1.000000000000000,1873,7318,43,5,13170_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,40-49,4,Dry Oak,D
2662,2662,1.000000000000000,1873,7318,43,4,13170_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,30-39,4,Dry Oak,D
2663,2663,4.000000000000000,1878,7556,41,5,13500_61,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,0-5,Tree,40-49,1,High Elevation Spruce-Fir,A
2664,2664,1.000000000000000,1888,7556,42,7,14720_61_62_63,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,5-10,Tree,60-69,1,RB Small Stream Riparian (ELTP),A
2665,2665,1.000000000000000,1888,7556,41,7,14720_61_62_63,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,0-5,Tree,60-69,1,RB Small Stream Riparian (ELTP),A
2666,2666,1.000000000000000,1888,7556,41,6,14720_61_62_63,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,0-5,Tree,50-59,1,RB Small Stream Riparian (ELTP),A
2667,2667,4.000000000000000,1878,7556,41,6,13500_61,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,0-5,Tree,50-59,1,High Elevation Spruce-Fir,A
2668,2668,7.000000000000000,1873,7350,42,8,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,70-79,2,Dry Oak,B
2669,2669,1.000000000000000,1875,9288,44,8,13200_48_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,25-50,Tree,70-79,5,Dry Mesic Mixed Oak Hardwood,E
2670,2670,1.000000000000000,1876,7557,43,4,13210_61_63,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,30-39,6,RB Mixed Hardwood-Toeslope (ELTP),UN
2671,2671,5.000000000000000,1878,7303,42,2,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,10-19,6,High Elevation Spruce-Fir,UN
2672,2672,1.000000000000000,1888,7556,41,8,14720_61_62_63,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,0-5,Tree,70-79,1,RB Small Stream Riparian (ELTP),A
2673,2673,5.000000000000000,1878,7350,41,8,13500_61,Tree,Conifer,Evergreen closed tree canopy,con,0-5,Tree,70-79,1,High Elevation Spruce-Fir,A
2674,2674,1.000000000000000,1873,7350,43,7,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,60-69,5,Dry Oak,E
2675,2675,5.000000000000000,1873,7377,42,9,13170_57_61,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,80-89,2,Dry Oak,B
2676,2676,1.000000000000000,1878,7350,42,10,13500_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,90-100,1,High Elevation Spruce-Fir,A
2677,2677,1.000000000000000,1870,7318,42,4,13030_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,30-39,3,Dry Mesic Mixed Oak Hardwood,C
2678,2678,4.000000000000000,1873,7350,42,7,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,60-69,2,Dry Oak,B
2679,2679,2.000000000000000,1873,7350,42,9,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,80-89,2,Dry Oak,B
2680,2680,15.000000000000000,1873,9817,23,2,13170_57_61,Herb,Exotic Herbaceous,Perennial graminoid grassland,NA,>1.0,Herb,10-19,7,Dry Oak,UE
2681,2681,3.000000000000000,1878,7977,23,2,13500_61,Herb,Agricultural,Annual Graminoid/Forb,NA,>1.0,Herb,10-19,180,High Elevation Spruce-Fir,Agriculture
2682,2682,1.000000000000000,1874,7977,21,5,13180_57_59_61,Herb,Agricultural,Annual Graminoid/Forb,NA,0-0.5,Herb,40-49,180,RB Mixed Hardwood-Toeslope (ELTP),Agriculture
2683,2683,3.000000000000000,1873,7977,23,2,13170_57_61,Herb,Agricultural,Annual Graminoid/Forb,NA,>1.0,Herb,10-19,180,Dry Oak,Agriculture
2684,2684,7.000000000000000,1874,9317,33,7,13180_57_59_61,Shrub,Exotic Tree-Shrub,Deciduous shrubland,NA,1.0-3.0,Shrub,60-69,7,RB Mixed Hardwood-Toeslope (ELTP),UE
2685,2685,1.000000000000000,1888,7556,42,8,14720_61_62_63,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,5-10,Tree,70-79,1,RB Small Stream Riparian (ELTP),A
2686,2686,3.000000000000000,1873,7350,43,9,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,80-89,5,Dry Oak,E
2687,2687,1.000000000000000,1873,7556,42,9,13170_57_61,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,5-10,Tree,80-89,2,Dry Oak,B
2688,2688,3.000000000000000,1870,7976,23,6,13030_61_63_64_65_66,Herb,Agricultural,Annual Graminoid/Forb,NA,>1.0,Herb,50-59,180,Dry Mesic Mixed Oak Hardwood,Agriculture
2689,2689,1.000000000000000,1885,9317,33,7,13770_60_61_63_64_65_66,Shrub,Exotic Tree-Shrub,Deciduous shrubland,NA,1.0-3.0,Shrub,60-69,7,Dry Oak,UE
2690,2690,1.000000000000000,1873,7350,43,8,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,70-79,5,Dry Oak,E
2691,2691,33.000000000000000,1873,9317,33,7,13170_57_61,Shrub,Exotic Tree-Shrub,Deciduous shrubland,NA,1.0-3.0,Shrub,60-69,7,Dry Oak,UE
2692,2692,1.000000000000000,1870,9106,43,8,13030_61_63_64_65_66,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,70-79,4,Dry Mesic Mixed Oak Hardwood,D
2693,2693,1.000000000000000,1870,9106,43,9,13030_61_63_64_65_66,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,80-89,5,Dry Mesic Mixed Oak Hardwood,E
2694,2694,1.000000000000000,1873,7350,43,10,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,90-100,5,Dry Oak,E
2695,2695,1.000000000000000,1885,9317,33,6,13770_60_61_63_64_65_66,Shrub,Exotic Tree-Shrub,Deciduous shrubland,NA,1.0-3.0,Shrub,50-59,7,Dry Oak,UE
2696,2696,9.000000000000000,1875,7377,42,4,13200_48_57_61,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,30-39,3,Dry Mesic Mixed Oak Hardwood,C
2697,2697,6.000000000000000,1878,7370,43,2,13500_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,10-19,6,High Elevation Spruce-Fir,UN
2698,2698,3.000000000000000,1878,9317,32,4,13500_61,Shrub,Exotic Tree-Shrub,Deciduous shrubland,NA,0.5-1.0,Shrub,30-39,7,High Elevation Spruce-Fir,UE
2699,2699,5.000000000000000,1888,7511,42,7,14720_61_62_63,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,60-69,1,RB Small Stream Riparian (ELTP),A
2700,2700,5.000000000000000,1878,7321,42,6,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,50-59,1,High Elevation Spruce-Fir,A
2701,2701,3.000000000000000,1878,7976,23,2,13500_61,Herb,Agricultural,Annual Graminoid/Forb,NA,>1.0,Herb,10-19,180,High Elevation Spruce-Fir,Agriculture
2702,2702,4.000000000000000,1873,7370,42,4,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,30-39,3,Dry Oak,C
2703,2703,16.000000000000000,1873,9817,21,6,13170_57_61,Herb,Exotic Herbaceous,Perennial graminoid grassland,NA,0-0.5,Herb,50-59,7,Dry Oak,UE
2704,2704,6.000000000000000,1876,9315,22,4,13210_61_63,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,0.5-1.0,Herb,30-39,7,RB Mixed Hardwood-Toeslope (ELTP),UE
2705,2705,2.000000000000000,1878,7377,32,4,13500_61,Tree,Conifer,Evergreen open tree canopy,con,0.5-1.0,Shrub,30-39,6,High Elevation Spruce-Fir,UN
2706,2706,38.000000000000000,1873,7369,43,9,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,80-89,5,Dry Oak,E
2707,2707,25.000000000000000,1870,7512,42,4,13030_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,30-39,3,Dry Mesic Mixed Oak Hardwood,C
2708,2708,9.000000000000000,1874,9312,42,6,13180_57_59_61,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,50-59,7,RB Mixed Hardwood-Toeslope (ELTP),UE
2709,2709,3.000000000000000,1878,7976,21,3,13500_61,Herb,Agricultural,Annual Graminoid/Forb,NA,0-0.5,Herb,20-29,180,High Elevation Spruce-Fir,Agriculture
2710,2710,1.000000000000000,1878,7370,41,4,13500_61,Tree,Conifer,Evergreen closed tree canopy,con,0-5,Tree,30-39,1,High Elevation Spruce-Fir,A
2711,2711,3.000000000000000,1882,9288,43,6,13690_60_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,50-59,3,Dry Oak,C
2712,2712,17.000000000000000,1875,9224,43,6,13200_48_57_61,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,50-59,4,Dry Mesic Mixed Oak Hardwood,D
2713,2713,2.000000000000000,1884,7511,43,8,13760_48_53_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,70-79,5,Dry Oak,E
2714,2714,2.000000000000000,1870,7502,42,4,13030_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,30-39,3,Dry Mesic Mixed Oak Hardwood,C
2715,2715,4.000000000000000,1878,7320,21,6,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-0.5,Herb,50-59,6,High Elevation Spruce-Fir,UN
2716,2716,520.000000000000000,1884,7321,43,9,13760_48_53_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,80-89,6,Dry Oak,UN
2717,2717,21.000000000000000,1876,9317,34,7,13210_61_63,Shrub,Exotic Tree-Shrub,Deciduous shrubland,NA,>3.0,Shrub,60-69,7,RB Mixed Hardwood-Toeslope (ELTP),UE
2718,2718,1.000000000000000,1873,7970,42,5,13170_57_61,Tree,Agricultural,Deciduous open tree canopy,NA,5-10,Tree,40-49,180,Dry Oak,Agriculture
2719,2719,2.000000000000000,1875,7556,42,9,13200_48_57_61,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,5-10,Tree,80-89,2,Dry Mesic Mixed Oak Hardwood,B
2720,2720,228.000000000000000,1884,7321,43,8,13760_48_53_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,70-79,5,Dry Oak,E
2721,2721,7.000000000000000,1884,7318,43,8,13760_48_53_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,70-79,5,Dry Oak,E
2722,2722,716.000000000000000,1884,7303,43,9,13760_48_53_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,80-89,6,Dry Oak,UN
2723,2723,4.000000000000000,1875,7303,41,5,13200_48_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,40-49,1,Dry Mesic Mixed Oak Hardwood,A
2724,2724,1.000000000000000,1878,9315,21,6,13500_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,0-0.5,Herb,50-59,7,High Elevation Spruce-Fir,UE
2725,2725,409.000000000000000,1884,7303,43,8,13760_48_53_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,70-79,5,Dry Oak,E
2726,2726,2.000000000000000,1874,9318,23,6,13180_57_59_61,Herb,Riparian,Perennial graminoid grassland,NA,>1.0,Herb,50-59,7,RB Mixed Hardwood-Toeslope (ELTP),UE
2727,2727,5.000000000000000,1883,7303,32,4,13700_53_61_62,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0.5-1.0,Shrub,30-39,6,RB Mixed Hardwood-Toeslope (ELTP),UN
2728,2728,4.000000000000000,1878,7370,32,4,13500_61,Tree,Conifer,Evergreen closed tree canopy,con,0.5-1.0,Shrub,30-39,6,High Elevation Spruce-Fir,UN
2729,2729,8.000000000000000,1884,7463,43,8,13760_48_53_57_61,Tree,Hardwood,Mixed evergreen-deciduous closed tree canopy,brdlf,10-25,Tree,70-79,5,Dry Oak,E
2730,2730,1.000000000000000,1870,7318,42,3,13030_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,20-29,3,Dry Mesic Mixed Oak Hardwood,C
2731,2731,1.000000000000000,1883,7321,42,9,13700_53_61_62,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,80-89,1,RB Mixed Hardwood-Toeslope (ELTP),A
2732,2732,1.000000000000000,1875,7556,42,3,13200_48_57_61,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,5-10,Tree,20-29,3,Dry Mesic Mixed Oak Hardwood,C
2733,2733,8.000000000000000,1882,9315,43,4,13690_60_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,30-39,7,Dry Oak,UE
2734,2734,2.000000000000000,1870,7512,42,6,13030_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,50-59,3,Dry Mesic Mixed Oak Hardwood,C
2735,2735,36.000000000000000,1884,9315,43,9,13760_48_53_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,80-89,7,Dry Oak,UE
2736,2736,2.000000000000000,1873,7463,43,4,13170_57_61,Tree,Hardwood,Mixed evergreen-deciduous closed tree canopy,brdlf,10-25,Tree,30-39,4,Dry Oak,D
2737,2737,2.000000000000000,1882,7512,43,6,13690_60_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,50-59,3,Dry Oak,C
2738,2738,16.000000000000000,1873,7369,43,6,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,50-59,4,Dry Oak,D
2739,2739,33.000000000000000,1873,7369,42,8,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,70-79,2,Dry Oak,B
2740,2740,4.000000000000000,1878,7350,43,3,13500_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,20-29,6,High Elevation Spruce-Fir,UN
2741,2741,7.000000000000000,1873,7370,43,3,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,20-29,4,Dry Oak,D
2742,2742,3.000000000000000,1882,7369,43,9,13690_60_61_63_64_65_66,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,80-89,2,Dry Oak,B
2743,2743,3.000000000000000,1879,7977,23,6,13520_53_54_57_59_60_61,Herb,Agricultural,Annual Graminoid/Forb,NA,>1.0,Herb,50-59,180,Xerid High Elevation LT,Agriculture
2744,2744,1.000000000000000,1873,7350,41,3,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,0-5,Tree,20-29,1,Dry Oak,A
2745,2745,2.000000000000000,1876,7557,43,5,13210_61_63,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,40-49,6,RB Mixed Hardwood-Toeslope (ELTP),UN
2746,2746,1.000000000000000,1883,7370,42,2,13700_53_61_62,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,10-19,6,RB Mixed Hardwood-Toeslope (ELTP),UN
2747,2747,17.000000000000000,1873,7369,42,7,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,60-69,2,Dry Oak,B
2748,2748,2.000000000000000,1876,7512,43,6,13210_61_63,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,50-59,6,RB Mixed Hardwood-Toeslope (ELTP),UN
2749,2749,2.000000000000000,1878,7317,43,4,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,30-39,6,High Elevation Spruce-Fir,UN
2750,2750,1.000000000000000,1888,7377,42,7,14720_61_62_63,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,60-69,1,RB Small Stream Riparian (ELTP),A
2751,2751,4.000000000000000,1878,9106,42,4,13500_61,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,30-39,1,High Elevation Spruce-Fir,A
2752,2752,2.000000000000000,1878,7978,1,1,13500_61,Agriculture,Agricultural,Annual Graminoid/Forb,NA,0,Non,0,180,High Elevation Spruce-Fir,Agriculture
2753,2753,5.000000000000000,1878,9315,43,2,13500_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,10-19,7,High Elevation Spruce-Fir,UE
2754,2754,2.000000000000000,1878,9106,41,3,13500_61,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,0-5,Tree,20-29,1,High Elevation Spruce-Fir,A
2755,2755,6.000000000000000,1878,9224,32,4,13500_61,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,NA,0.5-1.0,Shrub,30-39,6,High Elevation Spruce-Fir,UN
2756,2756,3.000000000000000,1873,7321,41,7,13170_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,60-69,1,Dry Oak,A
2757,2757,1.000000000000000,1878,9724,34,8,13500_61,Shrub,Riparian,Mixed evergreen-deciduous shrubland,NA,>3.0,Shrub,70-79,6,High Elevation Spruce-Fir,UN
2758,2758,1.000000000000000,1878,9224,42,4,13500_61,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,30-39,1,High Elevation Spruce-Fir,A
2759,2759,18.000000000000000,1888,7303,42,5,14720_61_62_63,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,40-49,1,RB Small Stream Riparian (ELTP),A
2760,2760,31.000000000000000,1885,7320,43,8,13770_60_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,70-79,3,Dry Oak,C
2761,2761,3.000000000000000,1888,9315,42,5,14720_61_62_63,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,40-49,7,RB Small Stream Riparian (ELTP),UE
2762,2762,36.000000000000000,1885,7320,43,7,13770_60_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,60-69,3,Dry Oak,C
2763,2763,1.000000000000000,1878,9315,41,7,13500_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,0-5,Tree,60-69,7,High Elevation Spruce-Fir,UE
2764,2764,1.000000000000000,1878,7557,32,4,13500_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,0.5-1.0,Shrub,30-39,6,High Elevation Spruce-Fir,UN
2765,2765,1.000000000000000,1883,7303,41,9,13700_53_61_62,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,80-89,1,RB Mixed Hardwood-Toeslope (ELTP),A
2766,2766,6.000000000000000,1873,7511,42,5,13170_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,40-49,3,Dry Oak,C
2767,2767,1.000000000000000,1883,7318,41,4,13700_53_61_62,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,30-39,6,RB Mixed Hardwood-Toeslope (ELTP),UN
2768,2768,1.000000000000000,1878,7927,42,5,13500_61,Tree,Developed,Mixed evergreen-deciduous open tree canopy,NA,5-10,Tree,40-49,7,High Elevation Spruce-Fir,UE
2769,2769,20.000000000000000,1875,7320,42,5,13200_48_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,40-49,3,Dry Mesic Mixed Oak Hardwood,C
2770,2770,18.000000000000000,1876,7463,43,7,13210_61_63,Tree,Hardwood,Mixed evergreen-deciduous closed tree canopy,brdlf,10-25,Tree,60-69,6,RB Mixed Hardwood-Toeslope (ELTP),UN
2771,2771,2.000000000000000,1874,7321,41,8,13180_57_59_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,70-79,1,RB Mixed Hardwood-Toeslope (ELTP),A
2772,2772,1.000000000000000,1878,7321,32,5,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0.5-1.0,Shrub,40-49,6,High Elevation Spruce-Fir,UN
2773,2773,1.000000000000000,1883,7463,41,6,13700_53_61_62,Tree,Hardwood,Mixed evergreen-deciduous closed tree canopy,brdlf,0-5,Tree,50-59,6,RB Mixed Hardwood-Toeslope (ELTP),UN
2774,2774,4.000000000000000,1878,7370,32,5,13500_61,Tree,Conifer,Evergreen closed tree canopy,con,0.5-1.0,Shrub,40-49,6,High Elevation Spruce-Fir,UN
2775,2775,100.000000000000000,1876,9317,34,6,13210_61_63,Shrub,Exotic Tree-Shrub,Deciduous shrubland,NA,>3.0,Shrub,50-59,7,RB Mixed Hardwood-Toeslope (ELTP),UE
2776,2776,12.000000000000000,1878,7303,32,5,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0.5-1.0,Shrub,40-49,6,High Elevation Spruce-Fir,UN
2777,2777,9.000000000000000,1888,7370,42,8,14720_61_62_63,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,70-79,1,RB Small Stream Riparian (ELTP),A
2778,2778,6.000000000000000,1873,7927,43,6,13170_57_61,Tree,Developed,Mixed evergreen-deciduous open tree canopy,NA,10-25,Tree,50-59,7,Dry Oak,UE
2779,2779,9.000000000000000,1885,7511,43,7,13770_60_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,60-69,3,Dry Oak,C
2780,2780,1.000000000000000,1875,9224,43,5,13200_48_57_61,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,40-49,4,Dry Mesic Mixed Oak Hardwood,D
2781,2781,1.000000000000000,1875,9224,43,3,13200_48_57_61,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,20-29,4,Dry Mesic Mixed Oak Hardwood,D
2782,2782,3.000000000000000,1876,7370,42,7,13210_61_63,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,60-69,1,RB Mixed Hardwood-Toeslope (ELTP),A
2783,2783,8.000000000000000,1885,7370,43,7,13770_60_61_63_64_65_66,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,60-69,3,Dry Oak,C
